,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
3066,Bread & Butter,93,A,4.0,155,$$,Sandwiches
3069,The Getty Villa,98,A,4.5,1246,NA,Botanical Gardens
3070,Tagine Beverly Hills,90,A,4.0,822,$$$,Moroccan
3071,Chateau Marmont,91,A,3.5,712,$$$,Hotels
3072,Foodlab,94,A,4.0,601,$$,Coffee & Tea
3075,McDonald's,98,A,2.5,79,$,Fast Food
3077,Don Antonio's,97,A,3.5,1164,$$,Mexican
3078,Kaido,90,A,4.0,283,$$,Sushi Bars
3080,Las Perlas,92,A,4.0,667,$$,Lounges
3081,Muse Karaoke,90,A,3.5,50,$,Karaoke
3083,The Oaks Gourmet,94,A,4.0,651,$$,Specialty Food
3085,Kalbis Grill,92,A,4.5,181,$$,Barbeque
3086,Stonefire Grill,90,A,4.0,639,$$,American (Traditional)
3088,Honda Ya Izakaya,94,A,3.5,1356,$$,Izakaya
3089,El Buen Gusto,94,A,4.0,147,$,Salvadoran
3090,Starbucks,96,A,3.0,107,$,Coffee & Tea
3091,NORMS Restaurant,98,A,3.0,313,$,American (Traditional)
3093,Bagel Broker,94,A,4.5,685,$,Bagels
3094,Wurstküche,92,A,4.0,7913,$$,Hot Dogs
3095,TOMS,93,A,4.0,251,$$,Shoe Stores
3096,El Pollo Loco,97,A,3.0,46,$,Fast Food
3097,Osuna's Restaurant,96,A,3.5,241,$$,Mexican
3099,Scopa Italian Roots,91,A,4.0,932,$$$,Italian
3100,Max's Restaurant - Glendale,93,A,3.5,804,$$,Filipino
3101,Crowne Plaza Redondo Beach and Marina,96,A,3.5,288,$$,Hotels
3103,Angel Stadium of Anaheim,94,A,4.0,1372,NA,Stadiums & Arenas
3105,Taqueria Los Padilla,96,A,4.5,156,$,Mexican
3106,Cafe Oaxaca,97,A,4.5,55,$,Coffee & Tea
3107,Cookie Good,95,A,4.5,395,$$,Bakeries
3108,Edible Arrangements,98,A,2.0,45,$$,Florists
3109,The Boy & The Bear,94,A,4.5,105,$$,Coffee Roasteries
3110,La Parrilla Mexicana,91,A,3.5,127,$$,Mexican
3111,Umami Burger - Santa Monica,92,A,4.0,2440,$$,Burgers
3112,La Palma,91,A,4.5,110,$,Mexican
3114,Howlin' Ray's,95,A,4.5,4308,$$,Southern
3115,Sabor A Mexico,94,A,3.5,71,$,Mexican
3117,The Basement Cafe,95,A,4.0,45,$,Cafes
3119,Mexicatessen,95,A,4.0,137,$,Mexican
3120,Frida Restaurant,90,A,3.0,1825,$$,Mexican
3121,CatCafe Lounge,99,A,5.0,61,$$,Pet Adoption
3122,California Poke House,96,A,4.0,197,$$,Poke
3123,BJ's Restaurant & Brewhouse,95,A,3.0,680,$$,American (New)
3124,El Trocadero Mesquite Steakhouse,97,A,3.0,200,$$,Mexican
3125,Dolce Bistro & Bakery,94,A,4.0,1382,$$,Bakeries
3127,The Veggie Grill,91,A,4.0,895,$$,Vegetarian
3128,Le Chene French Cuisine,95,A,3.5,245,$$$,French
3130,Green Cottage,92,A,4.0,653,$$,Mediterranean
3134,ZingGa Grill,99,A,4.5,295,$,Korean
3135,Amazebowls,100,A,4.5,169,$,Food Trucks
3136,Blaze Fast Fire'd Pizza,94,A,4.0,195,$,Salad
3138,Cha Cafe,93,A,4.0,983,$,Coffee & Tea
3139,Laemmle Town Center 5,98,A,3.5,94,NA,Cinema
3141,Onishicho Ramen,93,A,4.0,662,$,Japanese
3142,Lucky Strike Live- Hollywood,99,A,3.0,503,$$,Bowling
3143,California Yacht Club,90,A,4.0,49,NA,Boating
3144,The Crab Shack,91,A,4.0,215,$$,Seafood
3145,Panera Bread,96,A,3.0,410,$,Sandwiches
3146,Cafe Haus,93,A,3.5,344,$,Desserts
3147,Creamistry,94,A,4.0,270,$$,Desserts
3148,Pirozzi's Italian Deli,93,A,4.0,117,$,Italian
3149,George's Greek Cafe,94,A,4.5,1964,$$,Greek
3152,Ho Ho Kitchen,91,A,4.0,43,$,Chinese
3153,Sianto's Bakery Cafe,91,A,4.5,257,$,Mediterranean
3154,Yellow Vase,94,A,3.0,297,$$,Floral Designers
3155,Firehouse Restaurant,95,A,4.0,746,$$,Greek
3158,Circus Sandwich Shop,94,A,4.0,59,$,Sandwiches
3160,The MV Grab and Go,97,A,4.0,63,$$,American (New)
3163,Dickey's Barbecue Pit,95,A,3.5,283,$$,Barbeque
3165,Wok Experience,90,A,4.0,123,$,Chinese
3166,Milkfarm,95,A,4.5,182,$$,Cheese Shops
3167,La Chouquette,98,A,4.5,134,$$,Bakeries
3168,Fortune Express,97,A,3.0,55,$,Chinese
3169,Rock'N Fish,95,A,3.5,1025,$$,Seafood
3171,Cal Bowl,98,A,3.0,131,NA,Bowling
3174,Cruzita's Deli and Cafe,97,A,5.0,197,$,Cafes
3175,Super Burger,90,A,4.5,717,$,Burgers
3176,North Italia,96,A,4.5,1500,$$,Pizza
3177,Fireplace Solutions The Chimney Sweeper,97,A,4.5,124,NA,Chimney Sweeps
3178,Torihei,90,A,4.0,583,$$,Japanese
3179,Pollo Gordo,94,A,3.5,49,$,Mexican
3182,Fist of Fusion,97,A,4.0,156,$$,Asian Fusion
3183,Sports Harbour,90,A,4.0,66,$$,Sports Bars
3184,Ventura West Car Wash,99,A,3.0,269,NA,Car Wash
3185,The Gourmet Soup Kitchen,99,A,5.0,102,$,Soup
3186,Guisados,92,A,4.5,2277,$,Mexican
3187,Sonny's Hideaway,95,A,4.0,360,$$,Cocktail Bars
3188,Izakaya Sasaya,93,A,4.0,445,$$,Izakaya
3189,Board House Coffee,97,A,4.0,111,$,Coffee & Tea
3190,Ohana Hawaiian BBQ,90,A,3.0,130,$,Hawaiian
3191,The Cajun Bayou,91,A,4.0,67,$$,Cajun/Creole
3192,President Thai Cafe,95,A,4.0,513,$$,Thai
3193,Lily's Tacos,94,A,3.5,110,$,Mexican
3194,Neno's Norooz,93,A,4.0,155,$$,Persian/Iranian
3195,Hana Kitchen Azusa,83,B,4.0,137,$,Asian Fusion
3196,Yogurtland,94,A,4.0,203,$,Ice Cream & Frozen Yogurt
3197,Killer Noodle Tsujita,91,A,4.0,473,$$,Ramen
3198,Whole Foods Market 365,95,A,3.5,103,$$,Grocery
3199,Miya Sushi,97,A,4.5,334,$$,Sushi Bars
3200,Hotel Mdr A Doubletree Hotel,97,A,3.5,142,$$,Hotels
3202,Whisper Lounge,93,A,4.0,442,$$,Lounges
3204,Tasty Donuts and Cafe,95,A,4.0,104,$,Donuts
3207,The Hive,90,A,4.5,484,$$,Juice Bars & Smoothies
3208,Los 3 Pollos,96,A,4.0,57,$,Mexican
3211,Alchemist Coffee Project,96,A,4.0,946,$$,Coffee & Tea
3213,Ladybug Tea House,85,B,4.0,548,$,Coffee & Tea
3215,Pho 22,96,A,3.0,225,$,Vietnamese
3217,The Golden Owl,96,A,4.5,304,$,Burmese
3218,The Noodle,87,B,2.5,283,$$,Noodles
3220,Osteria Venice West,90,A,4.5,428,$$$,Pizza
3221,Thai Valley,97,A,4.0,108,$$,Thai
3222,Freshway Pizza,96,A,4.0,49,$$,Pizza
3223,Fairfield Inn & Suites By Marriott,99,A,4.0,82,$$,Hotels
3224,LAX Terminal 2,97,A,2.5,99,NA,Airport Terminals
3226,Wendy's Place,95,A,4.0,325,$,Diners
3229,BROKEN MOUTH | Lee's Homestyle,97,A,5.0,366,$,Asian Fusion
3232,El Patron,96,A,3.5,722,$$,Mexican
3234,Blaze Fast-Fire'd Pizza,93,A,3.0,144,$$,Salad
3235,El Azteca Taqueria,87,B,3.0,43,$,Mexican
3236,Ronin Pest Control,96,A,4.5,489,NA,Pest Control
3238,Al-Noor,95,A,4.5,795,$$,Indian
3239,Appu's Cafe,98,A,5.0,437,$,Vegan
3240,Gelato-go - Beverly Hills,94,A,5.0,52,$$,Gelato
3241,Peking Restaurant,94,A,4.0,396,$$,Chinese
3242,Maple Block Meat Co,90,A,4.0,1056,$$,Barbeque
3243,Whole Foods Market,98,A,3.0,302,$$$,Grocery
3245,Honda Of Hollywood,94,A,3.5,390,NA,Car Dealers
3246,Made by Meg,97,A,4.5,80,$$,American (New)
3247,Bishamon Japanese Restaurant & Karaoke Lounge,90,A,3.5,266,$$,Karaoke
3248,Pier69 AYCE SUSHI,97,A,4.0,208,$$,Korean
3249,Bottega Louie,99,A,4.0,15795,$$,Italian
3251,Umami Burger - Arts District,88,B,3.5,617,$$,American (New)
3252,Pollos Kikiryki,97,A,3.5,233,$$,Peruvian
3255,New Lucky,91,A,3.5,233,$$,Seafood
3256,Pam's Donuts & Ice Cream,95,A,4.5,51,$,Donuts
3259,China Tasty & BBQ,90,A,3.5,46,$$,Chinese
3260,Made by Meg,95,A,4.5,80,$$,American (New)
3262,Hot Spicy Dip,85,B,4.5,153,$$,Hot Pot
3263,Boba Master,98,A,4.0,143,$,Bubble Tea
3264,Zelda's Corner,91,A,4.5,427,$,Sandwiches
3265,Golden Pouch,94,A,4.0,611,$$,Dim Sum
3266,TownePlace Suites by Marriott Los Angeles LAX/Manhattan Beach,98,A,2.5,87,$$,Hotels
3268,BCD Tofu House,92,A,4.0,3457,$$,Korean
3269,RJM Mexican Grill,92,A,4.5,290,$,Mexican
3271,Chyn King,90,A,3.0,255,$$,Chinese
3272,Winsome,93,A,3.5,400,$$,American (New)
3273,Juanito's Tamales,92,A,3.5,82,$,Mexican
3275,Omni Los Angeles Hotel at California Place,96,A,4.0,622,$$$,Hotels
3276,Hyatt House Los Angeles - LAX - Manhattan Beach,91,A,3.0,104,$$,Hotels
3277,Moore's Delicatessen,95,A,3.5,312,$$,Delis
3278,Pablito's Kitchen,95,A,4.5,662,$$,Peruvian
3279,Jeni's Splendid Ice Creams,98,A,4.5,133,$$,Ice Cream & Frozen Yogurt
3280,The Alumni Sports Restaurant,95,A,4.5,82,$,Sports Bars
3281,Luigi al Teatro,91,A,4.5,112,$$$,Italian
3282,Cheetahs,97,A,3.0,76,$$,Adult Entertainment
3287,Sweet Retreat Donuts,96,A,4.5,283,$,Donuts
3288,Olympic Cafe - House of Breakfast,92,A,3.5,231,$,Breakfast & Brunch
3289,Border Grill Downtown LA,90,A,3.5,923,$$,Mexican
3290,Connie & Ted's,94,A,4.0,1717,$$$,Seafood
3291,Moon Juice,97,A,4.5,52,$$$,Juice Bars & Smoothies
3293,Smorgasburg,92,A,4.0,800,$$,Flea Markets
3294,Georgie's Mediterranean Cuisine,93,A,4.5,717,$,Mediterranean
3295,Seashore Chinese Restaurant,90,A,3.5,214,$$,Chinese
3296,Cafe Rio,91,A,3.0,553,$,Mexican
3299,The Vegan Joint,95,A,4.0,774,$,Vegan
3300,Los Compadres,91,A,4.0,766,$$,Mexican
3301,Curry House,92,A,3.5,899,$$,Japanese Curry
3302,Salad Farm,90,A,3.5,330,$$,Sandwiches
3305,Poquito Mas,96,A,3.0,183,$,Mexican
3307,Shirin Bakery,94,A,5.0,221,$$,Bakeries
3308,It's Boba Time,92,A,4.0,62,$,Shaved Ice
3311,Fahrenheit LA,93,A,4.5,92,$,Pizza
3313,Kabab Way,90,A,4.0,365,$,Middle Eastern
3315,The Jeremy West Hollywood,95,A,4.0,81,$$$,Hotels
3316,The Varnish,99,A,4.0,1129,$$,Lounges
3318,Cathedral of Our Lady of the Angels,96,A,4.0,199,NA,Churches
3319,Aloha Sushi,95,A,4.5,205,$$,Japanese
3320,Miyako Sushi,94,A,4.0,276,$$,Sushi Bars
3321,Lot 1 Cafe,93,A,4.0,241,$$,Music Venues
3322,The Edison,94,A,3.5,2988,$$$,Cocktail Bars
3323,Bravo's Charburgers,92,A,4.0,139,$,Burgers
3324,Pizzeria Mozza,94,A,4.0,3994,$$,Pizza
3325,Mama Hong's Vietnamese Kitchen,90,A,4.0,791,$$,Vietnamese
3326,25 Degrees,91,A,3.5,1805,$$,Burgers
3328,Truman House Tavern,97,A,4.5,156,$$,Gastropubs
3329,Target,98,A,3.0,460,$$,Department Stores
3330,Wingstop,92,A,2.5,81,$$,Chicken Wings
3331,Bluewater Grill - Avalon,82,B,4.0,1364,$$,Seafood
3332,Gatten Sushi,91,A,3.0,400,$$,Sushi Bars
3335,Grow DTLA,93,A,4.0,49,$$,Organic Stores
3336,Lajamaya Salvadorean Restaurant,92,A,3.5,73,$,Latin American
3338,Lechon de Manila,92,A,4.5,161,$,Filipino
3339,Uncle Tetsu Japanese Cheesecake,83,B,3.5,1007,$,Japanese
3340,Bootleg Bar & Theater,97,A,3.5,242,$,Music Venues
3341,Tj's Submarines,99,A,4.0,182,$,Sandwiches
3343,Dragon Garden Chinese Cuisine,90,A,4.0,75,$,Chinese
3344,Love Sushi,90,A,3.5,196,$$,Sushi Bars
3345,Lazy Brewing Company,93,A,4.5,103,$,Coffee & Tea
3346,Hennessey's Tavern,95,A,3.5,716,$$,Irish
3348,Jersey Mike's Subs,92,A,3.0,63,$$,Delis
3349,Aroma Coffee & Tea,94,A,4.0,2648,$$,Coffee & Tea
3350,The Claremont Club,94,A,3.5,107,NA,Gyms
3351,Jenny's Thai Restaurant,94,A,3.5,117,$,Thai
3355,Los Balcones,94,A,3.5,386,$$,Peruvian
3357,Patty's Cafe,94,A,4.5,100,$,Mexican
3358,Tierra Mia Coffee,97,A,4.0,528,$,Coffee & Tea
3359,"Laurent's ""Le"" Coffee Shop",99,A,4.5,78,$,Coffee & Tea
3360,Kai Ramen Alhambra,90,A,4.0,635,$$,Ramen
3361,L & L Hawaiian BBQ,94,A,3.0,150,$,Hawaiian
3362,ONE80 PIZZERIA,93,A,4.0,66,$$,Pizza
3363,Petrillo's Pizza Restaurant,98,A,3.5,1112,$$,Pizza
3364,R & R Soul Food Restaurant,91,A,3.5,422,$$,Soul Food
3365,Las Anitas Restaurant,96,A,3.5,173,$$,Mexican
3366,La Casita Olvera,90,A,4.5,577,$$,Mexican
3367,Dan Tana's,93,A,3.5,764,$$$,Italian
3368,Indra Restaurant,91,A,3.5,194,$$,Thai
3369,Pasta Roma,93,A,3.5,393,$,Italian
3370,Guelaguetza Restaurante,97,A,4.0,1796,$$,Mexican
3371,Pressed Juicery,99,A,4.0,107,$$,Juice Bars & Smoothies
3374,Siam Chan,94,A,3.5,638,$,Thai
3376,Happy Harbor Restaurant,80,B,3.0,740,$$,Dim Sum
3377,The Coffee Bean & Tea Leaf,92,A,3.0,89,$,Coffee & Tea
3379,The Pancake Factory,95,A,3.5,211,$$,Breakfast & Brunch
3380,Halal Boys,96,A,4.5,82,$$,Mediterranean
3382,Tak-e sushi & rolls,84,B,4.5,48,$$,Sushi Bars
3383,La Maria,96,A,4.0,287,$$,Colombian
3384,Kountry Folks,90,A,4.0,290,$,Breakfast & Brunch
3385,Road To Seoul,90,A,4.0,3484,$$,Korean
3386,Tomboy's World Famous Chili Hamburgers,94,A,4.0,172,$,Burgers
3388,Urbane Cafe,98,A,4.5,513,$,Sandwiches
3390,Hae Jang Chon Korean BBQ Restaurant,91,A,4.0,4378,$$,Korean
3391,Bagel Factory,95,A,3.5,125,$,Coffee & Tea
3392,Seven Grand,97,A,4.0,2046,$$,Lounges
3394,Pho Hana Vietnamese Cuisine,95,A,3.5,257,$,Vietnamese
3395,Fruiggies,90,A,3.5,63,$,Juice Bars & Smoothies
3396,Ruby BBQ Food,95,A,4.0,73,$,Barbeque
3397,Gangnam Korean BBQ,90,A,3.5,307,$$,Korean
3398,California Science Center,99,A,4.0,1373,NA,Children's Museums
3399,A&W Seafood Restaurant,90,A,3.5,460,$$,Seafood
3402,Seven Grand,90,A,4.0,2046,$$,Lounges
3403,Dong Nae Gil,92,A,4.0,54,$$,Korean
3404,Half & Half Good Old Time,98,A,4.0,168,$,Taiwanese
3405,Valley Produce Market,97,A,3.5,159,$,Grocery
3407,G&K Burgers,93,A,3.5,87,$,Burgers
3408,Rainbow Donuts,94,A,4.0,93,$,Bakeries
3409,Bud's Deli,96,A,3.5,135,$$,Delis
3410,Pizza Studio,93,A,4.0,206,$,Pizza
3412,Waterlily Cafe,97,A,3.0,91,$$,Coffee & Tea
3413,Green Zone,92,A,4.0,158,$$,Asian Fusion
3415,Iroha Sushi of Tokyo,90,A,4.0,941,$$$,Sushi Bars
3416,Pastries By Edie,94,A,4.0,310,$$,Bakeries
3418,The Yoga Collective,97,A,4.5,221,NA,Yoga
3419,Lil' Simmzy's,91,A,4.0,117,$$,Bars
3420,Barone's,93,A,3.5,659,$$,Italian
3421,Nova's Grill,95,A,3.5,244,$,Fast Food
3424,Urth Caffé- Melrose,92,A,4.0,2613,$$,Sandwiches
3425,Fred 62,100,A,3.5,2159,$$,Diners
3427,The Source Cafe,96,A,4.0,425,$$,Juice Bars & Smoothies
3428,Halfway House Cafe,95,A,4.0,164,$$,American (Traditional)
3429,Deli Sis,90,A,4.5,77,$,Delis
3430,Arto's Broadway Deli,95,A,4.5,52,$,Delis
3431,Yalla Mediterranean,93,A,4.0,306,$$,Mediterranean
3432,The Galley,92,A,3.5,404,$$,Seafood
3433,Q Sushi,96,A,4.0,195,$$$$,Japanese
3434,Vincenti Ristorante,95,A,4.0,193,$$$,Italian
3435,La Tapatia Mexican Grill,87,B,4.5,300,$,Mexican
3438,Toca Madera,92,A,4.0,1585,$$$,Cocktail Bars
3439,Mimi's Cafe,96,A,3.0,406,$$,Breakfast & Brunch
3440,Cafe Spot,90,A,3.0,179,$$,Coffee & Tea
3441,My Father's BBQ,92,A,3.5,365,$$,Southern
3442,Cheng Du Restaurant,91,A,3.5,291,$$,Chinese
3444,S & P Restaurant & Sports Bar,90,A,3.5,243,$$,Sports Bars
3445,Jamba Juice,98,A,3.5,70,$,Juice Bars & Smoothies
3446,Sugar Suite,96,A,3.5,107,$,Bars
3447,Urth Caffé - Santa Monica,92,A,4.0,3069,$$,Breakfast & Brunch
3448,Max's Mexican Cuisine,95,A,4.0,704,$$,Mexican
3449,CoCo Fresh Tea & Juice,97,A,3.5,140,$,Coffee & Tea
3450,Cafe Sierra,93,A,3.5,760,$$$,American (New)
3451,Ramona's Mexican Food Products,97,A,3.5,66,$,Mexican
3452,Jonathan Club,90,A,4.0,93,NA,Venues & Event Spaces
3454,Mariscos Vallarta,95,A,4.0,106,$$,Seafood
3456,Ostioneria El Compa,94,A,4.5,93,$$,Mexican
3458,sweetgreen,96,A,4.0,125,$$,Salad
3459,It's Boba Time,95,A,4.0,732,$,Coffee & Tea
3460,Fat Dog,91,A,4.0,541,$$,American (New)
3461,California Chicken Cafe,98,A,3.5,702,$$,American (New)
3463,U2 Cafe & BBQ,83,B,3.5,287,$,Chinese
3464,Golden Farms,90,A,2.5,77,$$,Grocery
3465,Lemonade,91,A,3.5,478,$$,American (New)
3466,Yamato Restaurant,93,A,3.0,394,$$,Japanese
3467,I Love Boba,100,A,4.0,221,$,Coffee & Tea
3468,China Bowl Express,93,A,4.0,61,$,Chinese
3469,Ludingji Noodles,90,A,4.0,47,$$,Chinese
3470,One Zo,90,A,3.5,423,$,Bubble Tea
3471,Nelly's Mexican Food,96,A,4.5,109,$,Mexican
3472,Igloo Parlor,96,A,4.0,380,$$,Desserts
3473,Philly West Bar & Grill,97,A,4.0,206,$,American (Traditional)
3475,T TO TEA,96,A,4.5,210,$,Bubble Tea
3476,Mendocino Farms,98,A,4.5,710,$$,Sandwiches
3478,El Buen Gusto Restaurant,93,A,3.5,389,$,Salvadoran
3479,The Lobster Trap,81,B,4.0,1494,$$,Seafood
3480,Philipo's Pizza & Pasta,92,A,4.5,215,$,Pizza
3481,Nina's Mexican Food,97,A,4.0,304,$,Mexican
3482,Golden Bowl,90,A,3.5,98,$,Fast Food
3483,Glendale Centre Theatre,97,A,4.5,113,NA,Performing Arts
3486,Cinco De Mayo,90,A,3.5,563,$,Mexican
3487,Applebee's Grill + Bar,98,A,2.5,290,$$,American (Traditional)
3490,PIPS On La Brea,90,A,3.5,389,$$,Jazz & Blues
3491,Frank N Hanks,93,A,4.0,278,$,Dive Bars
3492,Dave's Hot Chicken,99,A,4.5,1193,$$,Chicken Shop
3493,Golden Wok,92,A,3.0,51,$,Chinese
3497,Beeps Fast Food,90,A,4.0,605,$,Fast Food
3499,Tommy's Original World Famous Hamburgers,95,A,4.0,1142,$,Burgers
3500,Mama Lu's Dumpling House,84,B,4.0,2223,$,Chinese
3501,Daichan,92,A,4.5,837,$$,Japanese
3504,The Canyon Club,96,A,2.5,437,$$,Music Venues
3505,Waikiki Hawaiian Grill,90,A,4.0,176,$,Hawaiian
3506,Ruby's Diner,91,A,3.5,182,$$,Diners
3507,Blaze Fast-Fire'd Pizza,94,A,4.0,223,$,Salad
3510,El Pollo Loco,98,A,1.5,44,$,Fast Food
3511,Cabbage Patch,94,A,4.0,389,$$,American (New)
3512,Jinky's Kanan Cafe,97,A,3.5,476,$$,Breakfast & Brunch
3514,Ivy At The Shore,90,A,3.0,581,$$$,American (New)
3515,Papa John's Pizza,97,A,2.0,53,$$,Pizza
3516,California Seafood Pub,97,A,4.0,92,$$,Cajun/Creole
3517,Blue Star,92,A,3.5,509,$$,Donuts
3518,DK's Donuts & Bakery,96,A,4.0,1935,$,Donuts
3519,Subway,97,A,2.5,56,$,Fast Food
3521,El Buen Gusto,94,A,4.0,138,$$,Mexican
3522,Shancheng Lameizi,93,A,3.5,205,$$,Szechuan
3523,Bangkok Grill,91,A,4.0,313,$,Thai
3524,Los Angeles County Museum of Art,97,A,4.5,1753,NA,Art Museums
3525,The Virgil,94,A,4.0,271,$$,Lounges
3526,XINJIANG BBQ,94,A,4.0,60,$$,Barbeque
3527,The Pizza Cookery,94,A,3.0,246,$$,Pizza
3528,Rubio's Bakery,90,A,4.0,50,$,Bakeries
3529,1212 Santa Monica,90,A,4.0,601,$$,Cocktail Bars
3530,The Crab Shack,90,A,4.0,913,$$,Cajun/Creole
3531,Rice,90,A,4.0,436,$$,Japanese
3532,Teriburger,90,A,3.5,71,$,Burgers
3533,The Coffee Bean & Tea Leaf,96,A,4.0,195,$,Coffee & Tea
3534,At Home Kitchen,90,A,4.5,350,$,Japanese
3535,Denny's,93,A,2.0,144,$$,Diners
3536,Rock Dog and Cat,95,A,5.0,162,NA,Pet Stores
3537,E&J Yummy Kitchen,81,B,4.0,155,$,Cantonese
3538,Rice Things,91,A,3.5,851,$,Japanese
3539,Alcove Café & Bakery,96,A,4.0,4004,$$,Bakeries
3540,Mariscos Chente,91,A,4.0,54,$$,Mexican
3541,Larry's,94,A,3.5,535,$$,Gastropubs
3542,Son of a Gun,94,A,4.0,1590,$$$,Seafood
3545,Deli-cious Deli & Catering,100,A,4.5,183,$,Delis
3546,Veggie Life Restaurant,90,A,4.0,141,$,Vegetarian
3548,Lemon Tree Chinese Cuisine,95,A,3.0,87,$$,Chinese
3549,Village Vault Restaurant,93,A,3.5,99,$,American (Traditional)
3550,Spiro's Burgers,91,A,4.0,46,$,Burgers
3551,Louvre Banquet Hall,98,A,3.5,57,NA,Venues & Event Spaces
3552,Carson Buffet,81,B,3.0,219,$$,Buffets
3554,M Grill,98,A,4.0,1780,$$$,Brazilian
3555,El Cartel,90,A,4.0,388,$,Mexican
3556,Pop's Cafe,91,A,4.0,511,$,Breakfast & Brunch
3557,Tavern 101 Grill & Tap House,93,A,4.0,404,$$,Bars
3558,Pieology Pizzeria,94,A,3.5,156,$,Pizza
3560,Spitz - Little Tokyo,91,A,4.0,1547,$$,Mediterranean
3561,Jersey Mike's Subs,98,A,3.5,183,$,Sandwiches
3562,El Tarasco Restaurant,92,A,4.0,454,$,Mexican
3563,The Beirut Mix,96,A,4.0,475,$$,Mediterranean
3564,Ace Hotel,97,A,3.5,563,$$,Hotels
3565,Kreation Organic Juicery,96,A,4.5,52,$$,Juice Bars & Smoothies
3566,Ariya Thai Kitchen,90,A,4.0,160,$,Thai
3568,Flying Rice Asian Kitchen,96,A,4.5,140,$,Asian Fusion
3569,Umami Burger - Arts District,91,A,3.5,617,$$,American (New)
3570,Taco Joe Mexican Grill,92,A,3.0,95,$,Mexican
3571,The Coffee Bean & Tea Leaf,92,A,3.5,108,$,Coffee & Tea
3572,Bui Sushi,95,A,4.0,254,$$,Sushi Bars
3573,Carnival Imagination Cruise Ship,94,A,3.0,160,NA,Travel Services
3574,Mexico Lindo,96,A,4.0,238,$,Mexican
3575,Scarantino's Italian Inn,92,A,4.0,326,$$,Italian
3577,Zero X,91,A,4.5,586,$,Coffee & Tea
3579,Wood Ranch BBQ & Grill,99,A,4.0,780,$$,Barbeque
3580,Half and Half Tea Express,97,A,3.5,280,$,Coffee & Tea
3581,Shikibu Restaurant,97,A,4.0,328,$$,Sushi Bars
3582,Blu Jam Cafe,95,A,4.5,448,$$,Cafes
3583,Cake Sensations,97,A,4.0,297,$$,Bakeries
3585,Chop Stop,99,A,4.0,290,$,Salad
3587,Pitchoun!,90,A,4.0,776,$$,Cafes
3588,KB Pizza and More,93,A,3.5,55,$,Pizza
3589,Kinza Sushi,90,A,4.5,530,$$,Sushi Bars
3590,Denny's,93,A,1.5,151,$$,Diners
3592,La Penita Restaurant,91,A,4.0,85,$,Mexican
3594,Fish Dish,92,A,3.5,425,$$,Seafood
3596,Ma Jing's Eatery,83,B,3.5,47,$,Filipino
3597,Rice Wok,90,A,4.0,346,$,Chinese
3598,Poppy + Rose,92,A,4.0,1846,$$,Breakfast & Brunch
3600,Le Pain Quotidien,93,A,3.5,301,$$,Bakeries
3602,Fox's,93,A,3.5,164,$$,Breakfast & Brunch
3603,The Bazaar by José Andrés,96,A,4.0,3633,$$$$,Spanish
3607,Flowerboy Project,94,A,4.0,69,$,Cafes
3608,Tortas Ahogadas Las Originales,94,A,4.0,221,$,Mexican
3611,Brioche Cafe,93,A,4.0,99,$,Coffee & Tea
3613,El Pollo Peruano,94,A,4.5,91,$$,Peruvian
3614,Caffe Latte,95,A,4.0,188,$$,Breakfast & Brunch
3615,Coconut Thai Cuisine,96,A,4.0,156,$$,Thai
3616,Big Mouth Pizza,92,A,4.0,76,$$,Pizza
3617,Swiss Park Banquet Center,96,A,4.0,71,NA,Venues & Event Spaces
3618,Bison Burger,96,A,4.0,50,$$,Food Trucks
3619,Antigua Bread,90,A,4.0,269,$,Bakeries
3624,Burger City Grill,100,A,4.0,681,$,Burgers
3625,Mike's Deli,90,A,4.5,621,$,Delis
3626,Taste of India,95,A,4.0,283,$$,Indian
3628,999 Mongolian BBQ,83,B,4.0,89,$,Mongolian
3629,Sol Maya,90,A,4.0,451,$,Salvadoran
3630,Cortez Brothers,92,A,4.0,99,$,Mexican
3631,zpizza Taproom,91,A,4.0,185,$$,Pizza
3632,Vaquero Mexican Grill,91,A,4.0,212,$,Mexican
3634,Asian Star Buffet,90,A,2.5,218,$,Buffets
3635,K C Donut,99,A,4.5,74,$,Donuts
3638,Pi on Sunset,92,A,3.5,298,$$,Mediterranean
3639,Honeymee - Gardena,98,A,4.0,513,$,Desserts
3640,Palos Verdes Golf Club,90,A,4.0,47,NA,Golf
3642,Marin Cafe,90,A,5.0,72,$,Coffee & Tea
3643,Wingstop,100,A,3.0,85,$$,Chicken Wings
3644,Cook's Tortas,94,A,4.0,2118,$$,Mexican
3647,Continental Gourmet Market Lomita,90,A,4.5,246,$,Empanadas
3648,Sushiko,91,A,4.0,201,$$,Sushi Bars
3649,Chinese Deli,95,A,4.0,54,$,Delis
3650,The Bullet,96,A,4.0,67,$,Gay Bars
3651,Good Shine Kitchen,94,A,3.5,124,$,Chinese
3652,Kabab Curry of India,90,A,3.5,219,$$,Indian
3653,Clifton's Republic,88,B,3.0,1862,$$,Bars
3654,Casa Torres Restaurant And Cantina,91,A,3.0,270,$$,Mexican
3656,One Paleo Delivers,95,A,4.5,54,$$,Food Delivery Services
3657,Hakata Ikkousha,92,A,4.0,398,$$,Ramen
3658,Ronnie's Diner,90,A,4.0,569,$,Diners
3659,FishBar,91,A,4.0,1486,$$,Seafood
