,Name,Inspection_Score,Inspection_Grade,Rating,Reviews,Price,Category
2602,Tortas Ahogadas Las Originales,94,A,4.0,221,$,Mexican
2603,Brioche Cafe,93,A,4.0,99,$,Coffee & Tea
2604,El Pollo Peruano,94,A,4.5,91,$$,Peruvian
2605,Caffe Latte,95,A,4.0,188,$$,Breakfast & Brunch
2606,Coconut Thai Cuisine,96,A,4.0,156,$$,Thai
2607,Big Mouth Pizza,92,A,4.0,76,$$,Pizza
2608,Swiss Park Banquet Center,96,A,4.0,71,NA,Venues & Event Spaces
2609,Bison Burger,96,A,4.0,50,$$,Food Trucks
2610,Burger City Grill,100,A,4.0,681,$,Burgers
2611,Mike's Deli,90,A,4.5,621,$,Delis
2612,Taste of India,95,A,4.0,283,$$,Indian
2613,999 Mongolian BBQ,83,B,4.0,89,$,Mongolian
2614,Cortez Brothers,92,A,4.0,99,$,Mexican
2615,zpizza Taproom,91,A,4.0,185,$$,Pizza
2616,Vaquero Mexican Grill,91,A,4.0,212,$,Mexican
2617,Asian Star Buffet,90,A,2.5,218,$,Buffets
2618,K C Donut,99,A,4.5,74,$,Donuts
2619,Pi on Sunset,92,A,3.5,298,$$,Mediterranean
2620,Honeymee - Gardena,98,A,4.0,513,$,Desserts
2621,Marin Cafe,90,A,5.0,72,$,Coffee & Tea
2622,Wingstop,100,A,3.0,85,$$,Chicken Wings
2623,Continental Gourmet Market Lomita,90,A,4.5,246,$,Empanadas
2624,Sushiko,91,A,4.0,201,$$,Sushi Bars
2625,Chinese Deli,95,A,4.0,54,$,Delis
2626,The Bullet,96,A,4.0,67,$,Gay Bars
2627,Good Shine Kitchen,94,A,3.5,124,$,Chinese
2628,Kabab Curry of India,90,A,3.5,219,$$,Indian
2629,Clifton's Republic,88,B,3.0,1862,$$,Bars
2630,Casa Torres Restaurant And Cantina,91,A,3.0,270,$$,Mexican
2631,One Paleo Delivers,95,A,4.5,54,$$,Food Delivery Services
2632,Hakata Ikkousha,92,A,4.0,398,$$,Ramen
2633,Ronnie's Diner,90,A,4.0,569,$,Diners
2634,FishBar,91,A,4.0,1486,$$,Seafood
2635,Study Hall,93,A,4.0,143,$$,Burgers
2636,Aura Thai Hollywood,95,A,4.0,140,$,Salad
2637,Local Kitchen & Wine Bar,93,A,4.0,241,$$,Wine Bars
2638,Grassroots Natural Market & Kitchen,94,A,4.0,368,$$,Specialty Food
2639,Island Pacific Grill,98,A,4.0,165,$,Hawaiian
2640,La Gondola Kosher Restaurant and Catering,92,A,3.5,198,$$$,Italian
2641,Seongbukdong,92,A,4.0,1043,$$,Korean
2642,Pho Hana Restaurant,93,A,3.5,345,$,Vietnamese
2643,PokiNometry,95,A,4.5,568,$,Poke
2644,Mongol King,91,A,3.5,189,$$,Buffets
2645,Rubio's Coastal Grill,92,A,3.5,115,$,Mexican
2646,Touhmi,90,A,3.5,196,$$,Korean
2647,El Indio Azteca,96,A,4.0,68,$,Mexican
2648,Boba Cove & Cafe,90,A,4.5,338,$,Cafes
2649,Fogo de Chão Brazilian Steakhouse,91,A,4.0,3588,$$$$,Steakhouses
2650,C&O Trattoria,95,A,4.0,3096,$$,Italian
2651,The Glass House,96,A,3.5,342,$$,Music Venues
2652,Abhiruchi Grill,80,B,4.5,125,$$,Indian
2653,Asia Buffet,84,B,2.5,152,$$,Chinese
2654,Bar Nineteen 12,98,A,3.5,57,$$$$,Lounges
2655,Aoki Japanese Restaurant,94,A,3.5,92,$$,Japanese
2656,Khinkali House,90,A,4.5,103,$$,Armenian
2657,Tar & Roses,93,A,4.5,1981,$$$,American (New)
2658,Momota Ramen House,91,A,4.5,167,$$,Ramen
2659,BBQ Chicken,90,A,3.5,273,$$,Barbeque
2660,IHOP,97,A,3.0,168,$$,American (Traditional)
2661,Perry's Cafe & Bike Rental,96,A,3.0,47,$$,Cafes
2662,An Indian Affaire,97,A,4.5,435,$$,Indian
2663,Night + Market Song,95,A,4.0,837,$$,Thai
2664,Hikari Sushi,92,A,4.0,829,$$,Sushi Bars
2665,Uno Tea House,95,A,4.5,280,$,Juice Bars & Smoothies
2666,Flame International Kabob House,90,A,4.0,378,$$,Mediterranean
2667,Wences Bistro,90,A,4.0,48,$$,Italian
2668,Continental Burgers,96,A,3.5,185,$,Burgers
2669,Cilantro Lime,94,A,4.5,262,$,Mexican
2670,Ajumma,95,A,4.5,341,$$,Asian Fusion
2671,M'Dear's Bakery and Bistro,91,A,3.0,190,$$,Bakeries
2672,Mohawk Bend,90,A,4.0,2205,$$,Beer Bar
2673,The Comedy Store,96,A,3.5,617,$$,Comedy Clubs
2674,The Smoothie Stop,95,A,3.5,62,$,Juice Bars & Smoothies
2675,Matcha-cha,91,A,4.0,148,$,Desserts
2676,Caza Tacos Restaurant,91,A,4.5,88,$,Mexican
2677,Wolfdown,95,A,4.0,147,$$$,American (New)
2678,Sharky's Woodfired Mexican Grill,98,A,4.0,293,$$,Mexican
2679,Domino's Pizza,93,A,2.5,70,$,Pizza
2680,"Conservatory For Coffee, Tea & Cocoa",90,A,4.5,943,$,Coffee & Tea
2681,Bar Uerukamu,96,A,4.5,51,$$$,Japanese
2682,Dolsot,94,A,4.5,100,$$,Korean
2683,Tierra Cafe,91,A,4.0,164,$,Vegetarian
2684,La Joconde Pastry,97,A,4.5,115,$,Bakeries
2685,Diner On Main,91,A,3.5,576,$$,Diners
2686,Sampa's Gourmet Pizza,97,A,5.0,106,$$,Pizza
2687,Big Mama's & Papa's Pizzeria and Tavern,93,A,3.5,159,$$,Pizza
2688,El Faro Tacos,91,A,4.0,285,$,Mexican
2689,Rakkan Ramen-Redondo Beach,94,A,4.5,220,$$,Ramen
2690,Tender Grill Cafe,97,A,4.5,257,$,Mediterranean
2691,Brickworks Roasthouse & Grill,80,B,4.0,496,$$,American (Traditional)
2692,Pinocchio In Cucina,96,A,4.0,157,$$,Italian
2693,We Want Tacos Cafe,84,B,4.0,61,NA,Tacos
2694,Lake Balboa/Anthony C. Beilenson Park,98,A,4.0,299,NA,Parks
2695,El Jalapeno Tacos,93,A,4.0,122,$,Mexican
2696,Pepe's Finest Mexican Food,95,A,3.5,308,$,Fast Food
2697,Carl's Jr.,95,A,2.5,76,$,Fast Food
2698,Nagoya Sushi,96,A,4.5,59,$$$,Japanese
2699,Kura Fine Japanese Cuisine,90,A,4.0,300,$$,Japanese
2700,Swingers Diner,97,A,3.5,1053,$$,Diners
2701,Hinoki & The Bird,91,A,4.0,1247,$$$,American (New)
2702,UCLA Dermatology,90,A,3.0,45,NA,Dermatologists
2703,Lemonade,93,A,3.5,207,$$,American (New)
2704,AM Cafe,93,A,4.0,143,$,Breakfast & Brunch
2705,Earthbar,94,A,4.0,148,$,Juice Bars & Smoothies
2706,Fresh Corn Grill,87,B,4.0,506,$$,American (New)
2707,China Palace,83,B,3.5,150,$$,Sushi Bars
2708,Choi Ga Nei Korean BBQ,83,B,4.0,532,$$,Korean
2709,Karaoke Bleu,96,A,3.5,160,$$,Karaoke
2710,Tito's Tacos,91,A,3.5,4602,$,Mexican
2711,Tocaya Organica - Century City,93,A,4.0,149,$$,Tacos
2712,Wexler's Deli,96,A,3.5,246,$$,Delis
2713,Panda Express,95,A,3.0,84,$,Chinese
2714,LA's Best Deli & Cafe,94,A,3.5,57,$$,Delis
2715,Beach City Creamery,97,A,4.0,402,$$,Ice Cream & Frozen Yogurt
2716,Ono Hawaiian BBQ,93,A,3.0,62,$,Hawaiian
2717,La Poblana Restaurant,93,A,3.5,193,$,Mexican
2718,Isaan Station Thai Street Food,91,A,4.0,529,$$,Thai
2719,Sandy's Tacos & More,92,A,4.0,45,$,Mexican
2720,Rush Street,92,A,3.5,2011,$$,American (New)
2721,Popeyes Louisiana Kitchen,94,A,1.5,75,$$,Fast Food
2722,Brennan's,90,A,4.0,104,$$,American (New)
2723,Ben & Jerry's,96,A,3.5,47,$$,Ice Cream & Frozen Yogurt
2724,Jersey Mike's Subs,97,A,3.0,69,$,Sandwiches
2725,Mendocino Farms,95,A,4.0,78,$$,Sandwiches
2726,Aliotta's Via Firenze,90,A,4.0,306,$$,Italian
2727,Thai Aree,92,A,3.5,158,$,Thai
2728,Victory Bread,90,A,4.5,47,$,Bakeries
2729,KOBUNGA,97,A,4.5,120,$$,Korean
2730,Habitat Coffee and Tea,96,A,4.0,330,$$,Breakfast & Brunch
2731,QQ Kitchen,94,A,3.5,122,$,Taiwanese
2732,Cabo Cantina,90,A,2.5,759,$$,Mexican
2733,85°C Bakery Cafe,97,A,3.5,963,$,Bakeries
2734,Berlins,91,A,4.5,834,$,Bubble Tea
2735,Black Cow Cafe,93,A,4.0,1283,$$,American (New)
2736,Hilton Los Angeles Airport,96,A,2.5,741,$$$,Hotels
2737,Rick's Drive In & Out,90,A,2.5,174,$,Burgers
2738,Los Angeles Memorial Coliseum,93,A,3.0,393,NA,Venues & Event Spaces
2739,Villa Lounge,90,A,2.5,82,$$$,Lounges
2740,Crock N Kettle,94,A,4.0,118,$,Salad
2741,Kirin Buffet & Grill,91,A,2.5,646,$$,Buffets
2742,Panda Express,98,A,2.5,83,$,Chinese
2743,Full house Chinese restaurant,93,A,3.0,54,$$,Chinese
2744,Chicago For Ribs,90,A,3.0,210,$$,Barbeque
2745,Martha's 22nd Street Grill,96,A,4.0,693,$$,American (Traditional)
2746,Buddha Belly,92,A,4.0,76,$$,Thai
2747,Seiwa Market Japanese Grocery,91,A,4.0,47,$$,International Grocery
2748,Xi'an,94,A,3.5,327,$$,Chinese
2749,Pacific Theaters Vineland Drive-In,99,A,4.0,540,NA,Drive-In Theater
2750,Juice Budz,95,A,4.5,110,$,Juice Bars & Smoothies
2751,Japanese Castle,97,A,4.0,194,$$,Sushi Bars
2752,Diamond Buffet & Grill,92,A,3.5,196,$$,American (Traditional)
2753,Ray's Tepeyac,96,A,4.0,393,$$,Mexican
2754,North Hollywood Diner,91,A,3.0,504,$$,Diners
2755,Byul Gobchang,90,A,4.5,604,$$,Barbeque
2756,Far Bar,99,A,3.5,1863,$$,Asian Fusion
2757,Casey's Irish Pub,100,A,3.5,762,$$,Pubs
2758,Park La Brea Apartments,90,A,2.5,645,NA,Apartments
2759,Zahle Restaurant,95,A,4.0,199,$$,Lebanese
2760,Tender Greens,93,A,3.5,457,$$,American (New)
2761,Fix Cafe,95,A,5.0,47,$,Coffee & Tea
2762,Thai Dishes,84,B,3.0,412,$$,Thai
2763,Kyoto Sushi,98,A,3.5,497,$$,Sushi Bars
2764,Udupi Palace,96,A,3.5,402,$$,Indian
2765,Angeles La Mejor Mexican Food,99,A,3.0,129,$,Mexican
2766,The Coffee Bean & Tea Leaf,97,A,4.0,121,$,Coffee & Tea
2767,The San Franciscan,94,A,4.0,728,$$,Karaoke
2768,El Charro Restaurant,98,A,4.0,83,$,Mexican
2769,Sushi Katsu-Ya Encino,98,A,4.0,547,$$,Japanese
2770,Nook Bistro,90,A,4.0,1040,$$,American (New)
2771,King's Hawaiian Bakery & Restaurant,90,A,4.0,2762,$$,Bakeries
2772,Bluebird Brasserie,96,A,4.0,182,$$,Brewpubs
2773,The Spot Gourmet Catering,94,A,4.5,48,NA,Caterers
2774,Malek Restaurant & Catering,94,A,4.0,172,$,Persian/Iranian
2775,Tapioca Express Arcadia,92,A,3.5,218,$,Coffee & Tea
2776,Robeks Juice,91,A,3.5,90,$,Juice Bars & Smoothies
2777,Rooter Hero Plumbing,90,A,4.0,88,NA,Plumbing
2778,Descanso Garden Spa,93,A,4.5,155,$$,Day Spas
2779,Top Falafel,93,A,4.5,129,$,Middle Eastern
2780,Bak kung 2 Korean BBQ,92,A,4.0,204,$$,Barbeque
2781,Baby Bros Pizza & Wings,90,A,4.0,218,$$,Pizza
2782,The Belmont,91,A,3.5,608,$$,American (Traditional)
2783,Blue Bottle Coffee,94,A,4.0,537,$$,Coffee & Tea
2784,Jersey Mike's Subs,90,A,3.0,265,$$,Sandwiches
2785,Star Wok,90,A,3.0,55,$,Chinese
2786,Veracruz Mexican Restaurant,96,A,4.0,89,$,Mexican
2787,Hannosuke,99,A,4.0,302,$,Japanese
2788,Go Greek Yogurt,96,A,4.0,140,$,Ice Cream & Frozen Yogurt
2789,The Oyster Bar SKC,94,A,4.0,587,$$,Cajun/Creole
2790,"Cafe X2O, Glendora",96,A,4.0,244,$$,Mediterranean
2791,Antonio's Tacos & Kabob,93,A,4.5,197,$$,Mexican
2792,Tickle Tree Cafe,95,A,4.0,674,$$,Cafes
2793,Sasoun Bakery,95,A,4.5,51,$,Mediterranean
2794,WaBa Grill,96,A,3.5,45,$,Fast Food
2795,ISA Japanese Restaurant,70,C,3.5,463,$$,Sushi Bars
2796,Sun Ha Jang,95,A,3.5,192,$$,Korean
2797,Marston's,96,A,3.5,561,$$,Breakfast & Brunch
2798,Masala Grill,92,A,4.5,141,$$,Indian
2799,Randy's Donuts,90,A,4.0,50,$,Coffee & Tea
2800,Sweet Lab,97,A,3.5,208,$$,Ice Cream & Frozen Yogurt
2801,Denny's,93,A,2.0,131,$$,Diners
2802,Slater's 50/50 - Pasadena,90,A,4.0,3577,$$,Burgers
2803,Julie's Pizzeria,93,A,3.5,210,$,Pizza
2804,Twist Eatery,94,A,4.0,186,$$,Cafes
2805,Bubble Republic,93,A,4.0,189,$,Taiwanese
2806,Denny's,93,A,2.0,96,$,American (Traditional)
2807,Pho 24,90,A,4.0,543,$,Vietnamese
2808,Spudnuts Donuts,93,A,4.0,139,$,Donuts
2809,Roxbury Cafe,90,A,4.0,149,$$,Breakfast & Brunch
2810,Village Pizza,95,A,4.0,236,$,Pizza
2811,Foothill Cinema 10,97,A,3.5,172,NA,Cinema
2812,Balboa Sub Shop,92,A,4.5,208,$,Sandwiches
2813,Oasis Pupuseria,91,A,3.0,203,$,Latin American
2814,Hudson House,90,A,4.0,967,$$,Gastropubs
2815,Chipotle Mexican Grill,97,A,3.0,145,$,Mexican
2816,Millennium Biltmore Los Angeles,97,A,3.0,899,$$$,Hotels
2817,El Pollo Loco,96,A,2.0,71,$,Fast Food
2818,Brazuca,93,A,4.0,91,$$,Brazilian
2819,Tommy's Famous Drive-Thru,98,A,3.5,87,$,Burgers
2820,Koutoubia,91,A,3.5,121,$$$,Moroccan
2821,Jimmy John's,94,A,3.0,114,$,Delis
2822,Tamon Sushi,90,A,4.0,87,$$,Japanese
2823,Boulevard3,98,A,4.0,1252,$$,Dance Clubs
2824,Beech Street,93,A,3.5,154,$$,Pizza
2825,Jitlada,98,A,3.5,1792,$$,Thai
2826,Corner Place,96,A,4.0,879,$$,Korean
2827,Luchini Pizzeria & Bar,86,B,3.5,93,$,Pizza
2828,J Spot Comedy Club,91,A,3.0,93,$$,Comedy Clubs
2829,Mariscos Las Palmas De Colima,96,A,4.0,76,$,Mexican
2830,Flame Broiler,93,A,3.5,66,$,American (Traditional)
2831,Nirvana Clinic,90,A,4.5,231,NA,Cannabis Clinics
2832,The Sweet Swirl,98,A,4.5,121,$,Ice Cream & Frozen Yogurt
2833,Pinkberry,95,A,4.0,211,$,Ice Cream & Frozen Yogurt
2834,Jinky's Cafe - Sherman Oaks,91,A,3.5,633,$$,American (Traditional)
2835,Fantasy Castle,81,B,3.0,103,$$,Adult Entertainment
2836,Kim Kee Noodle House,95,A,4.0,190,$,Chinese
2837,Chang'an Restaurant,91,A,4.5,724,$$,Chinese
2838,Sushi On Brand,95,A,3.5,285,$$,Sushi Bars
2839,Medrano's Mexican Restaurant,99,A,3.5,67,$$,Mexican
2840,Spire 73,92,A,3.0,445,$$$,Cocktail Bars
2841,Sen Asian Kitchen,91,A,2.5,125,$$,Asian Fusion
2842,Lucky Baldwin's Delirium Cafe,99,A,4.0,241,$$,Pubs
2843,Soul Restaurant & Bar,96,A,3.5,288,$$,Barbeque
2844,Randolph's Smoke House,90,A,4.0,66,$$,Barbeque
2845,Sizzling Thai Kitchen,92,A,4.0,367,$,Thai
2846,Tomato Patch,98,A,5.0,272,$,Cafes
2847,"Patrol Masters, Inc.",93,A,1.0,137,NA,Security Services
2848,Lotus Garden Restaurant,92,A,3.5,111,$$,Chinese
2849,Sidewalk Grill,96,A,4.5,815,$$,Mediterranean
2850,71 Above,92,A,4.0,1323,$$$$,American (Traditional)
2851,Raw Junkies,95,A,5.0,89,$$,Vegan
2852,Bob's Country Meats,96,A,4.5,85,$,Meat Shops
2853,The Poke,92,A,4.0,85,$$,Poke
2854,Cozy Cafe,92,A,4.5,220,$,Greek
2855,Warner Grand Theatre,90,A,4.0,75,$$,Performing Arts
2856,Yogurtland,90,A,4.0,56,$,Ice Cream & Frozen Yogurt
2857,Fried Rice Express,94,A,3.5,56,$,Chinese
2858,SKD Tofu House,90,A,4.0,175,$$,Korean
2859,Domino's Pizza,98,A,3.0,79,$,Pizza
2860,Larry's Hamburgers,79,C,3.0,63,$,Burgers
2861,JINYA Ramen Bar,94,A,3.5,472,$$,Ramen
2862,Los Tres Cochinitos Restaurant,93,A,4.5,136,$,Mexican
2863,Fatburger,96,A,3.5,78,$$,Burgers
2864,Pizza Guy,83,B,3.0,74,$,Pizza
2865,Mariscos San Isidro,92,A,3.5,126,$$,Mexican
2866,Natalee Thai,94,A,3.5,1201,$$,Thai
2867,Vintage Cafe,92,A,4.0,243,$$,French
2868,Chipotle Mexican Grill,99,A,2.0,142,$,Mexican
2869,Trattoria Allegria,94,A,4.5,186,$$,Italian
2870,Com Tam Ninh Kieu,97,A,3.5,106,$,Vietnamese
2871,La Salsa,91,A,3.5,73,$,Mexican
2872,Bellflower Diner,98,A,4.0,193,$,Breakfast & Brunch
2873,Veggie Grill,91,A,4.0,303,$$,American (New)
2874,Muddle & Twist,95,A,4.0,133,$,Barbeque
2875,Tommy's Original World Famous Hamburgers,97,A,3.0,76,$,Burgers
2876,Gelatissimo,98,A,4.5,383,$,Desserts
2877,Farmer Boys,97,A,3.0,80,$,Diners
2878,Inka Grill,90,A,3.5,760,$$,Peruvian
2879,Basil Thai Cooking,99,A,3.5,222,$$,Thai
2880,Tempo Urban Kitchen,97,A,4.5,3770,$$,Tapas/Small Plates
2881,El Pollo Inka,95,A,4.0,464,$$,Latin American
2882,El Paraiso,94,A,4.5,43,$,Seafood
2883,Sara The Wine Bar,96,A,4.5,338,$$,Wine Bars
2884,Manna Korean BBQ,90,A,3.5,1173,$$,Korean
2885,AV Veterinary Center,98,A,3.5,175,NA,Veterinarians
2886,Saint Honore French Bakery,92,A,3.5,71,$$,Bakeries
2887,Blue Table,98,A,4.5,289,$$,Sandwiches
2888,Street Food Of Seoul,97,A,4.0,187,$,Asian Fusion
2889,Zankou Chicken,97,A,3.5,357,$$,Mediterranean
2890,El Taco Loco,98,A,3.5,123,$,Mexican
2891,LAC + USC Medical Center,96,A,2.5,45,NA,Medical Centers
2892,Rosie Thai Cuisine,85,B,3.5,115,$,Thai
2893,SJ Restaurant,94,A,4.5,57,$,Vietnamese
2894,Pink's,100,A,3.0,58,$,Hot Dogs
2895,Love Chicken And Ribs,97,A,4.0,62,NA,Barbeque
2896,Greenwich Village Pizzeria,94,A,3.0,146,$,Pizza
2897,Lee Esther's Creole and Cajun Cooking,95,A,4.5,594,$$,Cajun/Creole
2898,Cavaretta's Italian Groceries,93,A,4.5,657,$,Grocery
2899,Izakaya & Beer Bar by Ryozanpaku,80,B,3.0,181,$$,Japanese
2900,Toko Rame Indonesian Restaurant,95,A,4.0,248,$$,Indonesian
2901,Menchie's Frozen Yogurt,99,A,4.0,89,$,Ice Cream & Frozen Yogurt
2902,Fuji Grill,95,A,4.0,132,$,Japanese
2903,Spicy City,93,A,3.5,248,$$,Szechuan
2904,Brewport Tap House,96,A,4.5,254,$$,Beer Bar
2905,Cafe Lanka,96,A,4.5,204,$,Indian
2906,Yang San Bak,90,A,4.0,261,$$,Korean
2907,R & J's Southern Home Cooking,83,B,3.0,45,$$,Soul Food
2908,King's Cafe,91,A,4.0,64,$,Coffee & Tea
2909,Umi by Hamasaku,92,A,4.0,169,$$,Japanese
2910,Streets Of India Cafe,85,B,4.0,696,$$,Indian
2911,Westchester Bakery,90,A,4.0,195,$,Bakeries
2912,Bluesalt Fish Grill,92,A,4.5,373,$$,Seafood
2913,Mariscos Nayarit,90,A,3.5,78,$$,Mexican
2914,Seafood Palace,97,A,3.5,63,$$,Seafood
2915,Bluestone Lane,90,A,4.0,44,$$,Coffee & Tea
2916,My Thai,90,A,3.5,186,$$,Thai
2917,Cham Sut Gol Korean BBQ,97,A,4.0,2637,$$,Barbeque
2918,Alex Theatre,94,A,4.0,95,NA,Performing Arts
2919,Hermosa Pie & Cake,97,A,4.5,89,$$$,Bakeries
2920,Canaan Chinese Cuisine,90,A,4.0,321,$$,Chinese
2921,Michelle's Donuts,96,A,4.5,60,$,Donuts
2922,Wienerschnitzel,94,A,3.0,52,$,Hot Dogs
2923,V Wine Room,95,A,4.5,190,$$,Wine Bars
2924,Yogurtland,96,A,3.5,49,$,Ice Cream & Frozen Yogurt
2925,Krazy Korner Restaurant,94,A,4.5,49,$,Juice Bars & Smoothies
2926,Village Pizzeria,97,A,4.0,1351,$$,Pizza
2927,Choko,95,A,4.5,50,$,Waffles
2928,Fair Oaks Burger,96,A,4.5,137,$,Burgers
2929,Pita Bar & Grill,95,A,4.5,730,$$,Mediterranean
2930,Sam's Hofbrau,99,A,3.0,275,$$,Bars
2931,El Cariso Golf Course,93,A,3.5,43,$$,Golf
2932,Francescos Cafe Italia,90,A,3.5,57,$$,Italian
2933,El Jacalito Oaxaqueño,90,A,4.0,145,$,Mexican
2934,Sweet Savory Cafe & Bakery,97,A,4.0,92,$,Sandwiches
2935,The Vine Street Deli,97,A,4.0,134,$$,Coffee & Tea
2936,Kim Hoa Hue Restaurant,97,A,3.5,99,$,Vietnamese
2937,Urban Ramen,92,A,3.5,746,$$,Ramen
2938,Daily Donuts,90,A,4.0,96,$,Donuts
2939,Leaning Tower Pizza & Pasta,82,B,4.5,403,$$,Pizza
2940,Moonlight Rollerway Skating Rink,100,A,3.5,418,NA,Skating Rinks
2941,Kim Chuy Restaurant,91,A,4.0,100,$,Chinese
2942,Los Arcos,94,A,3.5,70,$,Mexican
2943,La Paloma Restaurant,93,A,3.5,410,$$,Mexican
2944,Gold's Gym Downtown Los Angeles,96,A,3.0,733,NA,Gyms
2945,Raffi's Place,96,A,4.5,3678,$$,Middle Eastern
2946,Corner Bakery Cafe,96,A,3.0,281,$,Bakeries
2947,Carnitas Loya Fast Food,93,A,4.0,84,$,Mexican
2948,iPic Theaters,95,A,4.0,766,NA,Cinema
2949,Blue Bottle Coffee,98,A,4.0,49,$$,Coffee & Tea
2950,Blind Barber,94,A,4.0,793,$$,Barbers
2951,Signature Burger,92,A,3.5,164,$$,Burgers
2952,Pho NOHO,94,A,4.0,291,$$,Vietnamese
2953,Chop Stop,99,A,3.5,183,$,Salad
2954,The VI Tea,99,A,4.0,71,$$,Desserts
2955,Dok Luck Thai Food,91,A,4.5,76,$,Thai
2956,Mike's Hamburgers,94,A,3.5,148,$,Burgers
2957,Chinese Fast Food,93,A,3.5,79,$,Chinese
2958,Tacos El Unico,97,A,3.5,125,$,Mexican
2959,Green Zone,83,B,4.0,1682,$$,Asian Fusion
2960,Johnny's Bar,82,B,4.0,259,$,Bars
2961,Ring - Baked Tofu Donuts,93,A,4.5,433,$,Donuts
2962,Highland Park Bowl,93,A,4.0,484,$$,Bowling
2963,El Pollo Loco,97,A,2.0,65,$,Mexican
2964,Donuts USA,90,A,4.5,72,$,Donuts
2965,HaiDiLao Hot Pot,94,A,4.0,790,$$$,Chinese
2966,Bree's Cakes,97,A,4.5,51,$$,Bakeries
2967,Wingstop,99,A,3.0,126,$$,Chicken Wings
2968,Aroma Bakery Cafe,92,A,3.0,834,$$,Bakeries
2969,Avalon Santa Monica on Main,93,A,4.0,45,NA,Apartments
2970,Taqueria Mi Ranchito,91,A,5.0,212,$,Food Trucks
2971,The Baker Bakery & Cafe,96,A,4.0,671,$$,Breakfast & Brunch
2972,Salathai Restaurant,96,A,4.0,211,$,Thai
2973,Butler's Coffee,99,A,4.5,104,$,Coffee & Tea
2974,J K Donuts,97,A,4.5,58,$,Donuts
2975,Happy Duck House,92,A,3.5,133,$$,Chinese
2976,Big Mama's & Papa's Pizzeria,96,A,3.5,114,$$,Pizza
2977,Los Angeles Athletic Club,93,A,4.0,229,$$,Gyms
2978,Tacos Mexico,91,A,4.0,260,$,Mexican
2979,Sushi Zo,98,A,4.5,236,$$$$,Japanese
2980,The Boy & The Bear,92,A,4.0,360,$$,Coffee Roasteries
2981,The Cheesecake Factory,97,A,3.0,1086,$$,American (New)
2982,Underdogs,91,A,4.0,181,$$,Sports Bars
2983,Family Fish Market,97,A,4.0,158,$,Seafood Markets
2984,Highland Park Brewery,94,A,4.0,108,$$,Breweries
2985,Chili's,99,A,2.5,224,$$,American (Traditional)
2986,Ameci Pizza & Pasta  - Canyon Country,95,A,4.0,121,$$,Italian
2987,Bäco Mercat,94,A,4.0,2454,$$,Mediterranean
2988,King Poke,99,A,4.5,567,$,Japanese
2989,California Market,91,A,3.5,95,$$,Grocery
2990,Ronin BBQ Teriyaki,92,A,4.5,303,$$,Barbeque
2991,Peacock Donuts,95,A,4.0,49,$,Donuts
2992,Chow King,99,A,2.0,101,$,Filipino
2993,Beaming Organic Superfood Café,96,A,4.5,87,$$,Juice Bars & Smoothies
2994,Izakaya Sushi RAN,90,A,4.0,597,$$,Sushi Bars
2995,Don Jose Mexican Café,93,A,3.5,250,$$,Mexican
2996,Pacific Fish Grill,90,A,3.5,616,$$,Seafood
2997,Orleans & York Deli Carson,94,A,4.0,228,$$,Delis
2998,The Backhouse,92,A,3.5,109,$$,Sushi Bars
2999,El Tarasco Burrito,95,A,3.0,228,$,Mexican
3000,Lighthouse Cafe,91,A,4.0,378,$,Breakfast & Brunch
3001,Yen Sushi & Sake Bar,95,A,4.0,218,$$,Sushi Bars
3002,Barro's Pizza,95,A,3.5,187,$$,Pizza
3003,Dino's Burgers,90,A,3.5,424,$,Burgers
3004,The Kickin' Crab - Los Angeles,90,A,3.5,181,$$,Seafood
3005,Tuk Tuk Thai,92,A,3.5,399,$$,Thai
3006,Big Mama's & Papa's Pizzeria - Burbank,97,A,3.0,375,$$,Pizza
3007,Sushi Ike,96,A,4.0,366,$$$,Sushi Bars
3008,All India Cafe - West LA,93,A,4.0,459,$$,Indian
3009,Phuket Thai Restaurant,84,B,3.5,391,$$,Thai
3010,Tamales Guadalajara,91,A,4.0,62,$,Mexican
3011,Tierra Mia Coffee,94,A,4.0,747,$,Coffee & Tea
3012,Firehouse Subs,94,A,4.5,173,$$,Sandwiches
3013,Tinder's Pizza,96,A,4.5,56,NA,Pizza
3014,Woodlands Indian Cuisine,95,A,4.5,233,$$,Indian
3015,Yuchun,91,A,4.5,131,$$,Korean
3016,La Flor De Izote Restaurant,95,A,3.5,85,$,Spanish
3017,Wake & Late,90,A,4.5,249,$,Coffee & Tea
3018,Ms Ruby's Bakery,90,A,4.5,82,$,Bakeries
3019,Sopita,91,A,4.0,137,$,Korean
3020,Panera Bread,94,A,3.0,277,$$,Sandwiches
3021,Submarina California Subs,96,A,3.5,84,$,Sandwiches
3022,Arts District Brewing Company,92,A,4.0,827,$$,American (New)
3023,The Detour Bistro Bar,95,A,4.0,241,$$,French
3024,Uncle Joe's Donuts,98,A,4.0,93,$,Donuts
3025,Delicias San Pedro,83,B,5.0,155,$,Juice Bars & Smoothies
3026,Blue Bottle Coffee,94,A,4.0,189,$$,Coffee & Tea
3027,Tea Republic,97,A,3.5,349,$,Taiwanese
3028,Tastea,92,A,4.0,984,$,Coffee & Tea
3029,Plan Check Kitchen & Bar,90,A,4.0,1051,$$,Cocktail Bars
3030,Dong Ting Chun,87,B,3.0,165,$$,Chinese
